approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
H159,AGS ehf,Öldutún 4,Grímsey,611,Northeastern Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A710,AJTEL ICELAND ehf.,Ófeigstangi 9,Höfn,780,Eastern Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A303,Afa fiskur ehf,Básvegur 6,Reykjanesbær,230,Southern Peninsula,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A516,Akraborg ehf,Kalmansvellir 6,Akranes,300,Western Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
H019,Akraborg ehf,Norðurtangi 4,Ólafsvík,355,Western Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
H341,Akurós ehf.,Fjölnisgata 1B,Akureyri,603,Northeastern Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
H168,Arctic Health ehf,Vínlandsleið 12,Reykjavik,113,Capital Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
H261,Arctic Oddi ehf - Drimla,Brimbrjótsgata 12,Bolungarvík,415,Westfjords,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A852,Arctic Star ehf,Síðumúla 31,Reykjavik,108,Capital Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A911,Arctic mar ehf,Melabraut 22,Hafnarfjordur,220,Capital Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A365,Arnar HU 1,Háeyri 1,Sauðárkrókur,550,Northwestern Region,Iceland,EU-EFTA,FFP,FV,,,FV - Factory Vessel,,
A960,Arnarlax ehf,Strandgata 1,Bíldudalur,465,Westfjords,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
H101,B.Júl ehf,Sjávargata 1,Sandgerði,245,Southern Peninsula,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
H190,Baldvin Njálsson GK 400,Gerðavegur 32,Reykjanesbær,250,Southern Peninsula,Iceland,EU-EFTA,FFP,FV,,,FV - Factory Vessel,,
A072,Benchmark Genetics Iceland hf.,Nesvegur 50,Hafnir,233,Southern Peninsula,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A073,Benchmark Genetics Iceland hf.,Stapavegur 1,Vogar,190,Southern Peninsula,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
H021,Betri fiskurinn ehf,Grandatröð 9,Hafnarfjordur,220,Capital Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
A298,Betri vörur ehf,Múlavegur 7,Ólafsfjörður,625,Northeastern Region,Iceland,EU-EFTA,FFP,PP,,,PP - Processing Plant,,
