approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
3874,Atlas Seafood,40 angle rue abou bakr ei ouahrani et rue aviateur vitalis la villette,Casablanca,20580,"Prefecture of Casablanca,Casablanca-Settat",Morocco,third-country,FFP,PP,,,PP - Processing Plant,,
CO 8701,Awserd 1 (Miramar Peche),,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CO 8702,Awserd 3 (Miramar Peche),,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PCO.25.0022.14,Aya 6 (Moroccan South Fishing),,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PP.40.0320.22,B&T SEAFOOD,Lot 112 ZI Tétouan Park Km 8,Tétouan,93014,"Tetouan Province,Tanger - Tétouan - Al Hoceima",Morocco,third-country,FFP,PP,,,PP - Processing Plant,15/02/2022,
PCO.25.0153.17,BADR EL BAHR-3 (BADR EL BAHR SA),PORT,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PCO.25.0154.17,BADR EL BAHR-6 (BADR EL BAHR SA),PORT,Agadir,83152,"Taroudant Province,Souss-Massa",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CO 7601,BAHIA (OMP FLOTTE),,Tan Tan,,Guelmim-Oued Noun,Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
PSO.34.0056.15,BAKKIOUA 2 (ZAHARA PECHE),Port de pêche de Tanger,Tangier,90010,"Prefecture of Tangier - Assilah,Tanger - Tétouan - Al Hoceima",Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
CO 6801,BAKR (OMP FLOTTE),,Tan Tan,,Guelmim-Oued Noun,Morocco,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
