approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
P421-SAM-MARF,MARFREEZE S.A.C.,"LA CAPILLA ALTURA KM 5+400, SECTOR LOS CHIMUS, DISTRITO SAMANCO, PROVINCIA DEL SANTA, DEPARTAMENTO ANCASH.",Samanco,,"Santa,Ancash",Peru,third-country,FFP,PP,,,PP - Processing Plant,10/04/2025,
P389-PAI-MRPR,MARFRIO PERU S.A.,"ZONA INDUSTRIAL II COMPLEMENTARIA MZA. I SUB LOTE 01-B-01, DISTRITO Y PROVINCIA DE PAITA, DEPARTAMENTO DE PIURA",Paita,20701,"Paita,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,10/10/2022,
P330-PAI-MRPR,MARFRIO PERU S.A.,"MZ. B. LOTE 3A ZONA INDUSTRIAL II, DISTRITO Y PROVINCIA DE PAITA, DEPARTAMENTO DE PIURA",Paita,20701,"Paita,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P362-COL-FRAU,MARPROTEIN S.A.C.,"ZONA INDUSTRIAL DEL KM. 45.3 DE LA CARRETERA SULLANA - PAITA, DISTRITO COLÁN, PROVINCIA PAITA Y DEPARTAMENTO PIURA",Paita,20701,"Paita,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P376-TAC-MGPS,MEGA PESCA S.A.,IRRIGACIÓN MAGOLLO LATERAL N°13,Tacna,23000,"Tacna,Tacna",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P335-LAM-MICU,MI CAUTIVO DE AYABACA S.A.C.,CAR. PANAMERICANANORTENRO.777 (KM 777.8 PUENTE SAN NICOLAS),Lambayeque,,"Lambayeque,Lambayeque",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P169-PAI-MKCR,MIK CARPE S.A.C.,"ZONA INDUSTRIAL II MZ. V. LOTE 1 A-1, DISTRITO Y PROVINCIA DE PAITA, DEPARTAMENTO DE PIURA",Paita,,"Paita,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,04/08/2022,
PA043-CHI-MRBN,MIRIAN BONILLA ABANTO,"JIRON SANTA ROSA MANZANA C, LOTES 27 Y 27-A, DEL PUEBLO JOVEN FLORIDA BAJA, DEL DISTRITO DE CHIMBOTE, PROVINCIA DEL SANTA, DEPARTAMENTO DE ANCASH",Chimbote,02800,"Santa,Ancash",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
PA100-ATI-MNSO,MONTE SION SOCIEDAD ANONIMA CERRADA,"AV. MALECÓN MIRAMAR, MZ. 129 LOTE 9, DISTRITO DE ATICO, PROVINCIA DE CARAVELÍ, DEPARTAMENTO DE AREQUIPA",Atico,04560,"Caravelí,Arequipa",Peru,third-country,FFP,PP,,,PP - Processing Plant,08/02/2022,
P209-PIS-MLOE,MULTISERVICIOS OCEANO E.I.R.L.,"AV. FERMIN TANGUIS S/N ALTURA DEL KM 1 DEL DISTRITO Y PROVINCIA DE PISCO, DEPARTAMENTO DE ICA",Pisco,11601,"Pisco,Ica",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P431-LUC-MND,MUNICIPALIDAD DISTRITAL DE SANTA LUCIA,"AV. PANAMERICANA S/N, MZ. 13, LOTE 03, BARRIO 25 DE JUNIO, DISTRITO DE SANTA LUCIA, PROVINCIA DE LAMPA, DEPARTAMENTO DE PUNO.",Santa Lucia,,"Lampa,Puno",Peru,third-country,FFP,PP,,,PP - Processing Plant,31/08/2026,
P050-PIU-MPET,MVP ENTERPRISE S.R.L.,"MZ 248, LOTE Nº 04, ZONA INDUSTRIAL, PROVINCIA Y DEPARTAMENTO DE PIURA",Piura,20000,"Piura,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
EP1545-CHD-MASE,Maria Jose,,San Isidro,,"Cañete,Lima",Peru,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
P121-PAI-MRPO,Marine Products Service S.A.,"MZ. “B” LOTE Nº 3, ZONA INDUSTRIAL II, DISTRITO Y PROVINCIA DE PAITA, DEPARTAMENTO DE PIURA",Paita,20701,"Paita,Piura",Peru,third-country,FFP,PP,,,PP - Processing Plant,22/02/2022,
P116-PIS-MNBA,Mont Blanc Export S.R.L.TDA.,"CALLE JUAN JOSE MIRANDA N° 965, DISTRITO Y PROVINCIA DE PISCO, DEPARTAMENTO DE ICA",Pisco,11601,"Pisco,Ica",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
PA072-NUE-NCFL,NICOLAS FELIX MONGE GRIMALDI,"MANZANA R, LOTES 08, 09 Y 10, ENTRE LA AV. PERU Y EL JR. AYACUCHO DEL PUEBLO JOVEN VILLA MARIA, DISTRITO NUEVO CHIMBOTE",Santa,,"Santa,Ancash",Peru,third-country,FFP,PP,,,PP - Processing Plant,,
P391-CHI-NOVA,NOVAPERU S.A.C.,"PARQUE INDUSTRIAL INDUPARK, AVENIDA A1, MZ G LOTE 2 Y 3, DISTRITO DE CHILCA, PROVINCIA DE CAÑETE, DEPARTMENTO DE LIMA.",Chilca,,"Cañete,Lima",Peru,third-country,FFP,PP,,,PP - Processing Plant,07/11/2022,
