approval_number,name,address,city,postcode,region,country,group,section,activity,slaughter,species,remarks,date_of_approval,publication_date
ZV-04-152,MOLKALLAH SF 1440,Nouveau Port de Sfax,Sfax,3000,Sfax; 8451798	28/01/2025,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
636,MONASTIR FISH PLUS,MONASTIR,Bekalta,5009,Monastir,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,23/07/2026,
1037,MR CRAB,Port de peche de Zarzis,Zarzis,4170,Médenine,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
ZV-04-038,Mahdia MA 744,,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
401,Majed SF 2033,"Nouveau port de pêche, CP 3063",Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
022,Manarthon,Km 5 route de Djerba- Zarzis,Zarzis,4170,Médenine,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
447,Marenostrum,"Zone Industrielle, CP 3003",Mahres,,Sfax,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
313,Medimer,"Zone Industrielle BP 108, CP 8090",Kelibia,8090,Nabeul,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
333,Meditranea Pesca,,Kelibia,8090,Nabeul,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
478,Meridien Pesca,,Sfax,3000,Sfax,Tunisia,third-country,FFP,PP,,,PP - Processing Plant,,
ZV-04-015,Messif Aziz SF 1769,Nouveau port de pêche,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-017,Moetaz Sallem SF 2152,Nouveau port de pêche,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
ZV-04-028,Mohamed Amine NA255,,Sfax,3000,Sfax,Tunisia,third-country,FFP,ZV,,,ZV - Freezer Vessel,,
