InstallationInspireId,installationName,CountryName,City_of_Facility,Longitude,Latitude,IEDAnnexIMainActivity,IEDMainActivityName,EPRTRAnnexIMainActivity,installationStatus,reportingYear,dateOfStartOfOperation,permitURL,parent_facilityInspireId
UK.SEPA/300001628.Installation,Lighthouse Caledonia,United Kingdom,Inveraray,-4.94436,56.25461,6.4(b)(i),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only animal raw materials (other than exclusively milk) with a finished product production capacity greater than 75 tonnes per day",8(b)(i),functional,2019,2006-07-11,https://beta.sepa.org.uk/publicregister/search,UK.SEPA/200001628.Facility
UK.CAED/EW_EA-7011.INSTALLATION,Lime Kiln Poultry Farm EPR/VP3830UW,United Kingdom,Dinton,-1.9930942,51.101792,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2007-10-30,,UK.CAED/EW_EA-7011.FACILITY
UK.CAED/EW_EA-14621.INSTALLATION,Lincoln Lane Farm - EPR/EP3332FL,United Kingdom,Lincoln,-0.72014443,53.276358,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2012-09-13,,UK.CAED/EW_EA-14621.FACILITY
UK.CAED/EW_EA-6428.INSTALLATION,Lincoln Road Farm - EPR/UP3039UA,United Kingdom,Sleaford,-0.39910524,53.049621,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2007-08-07,,UK.CAED/EW_EA-6428.FACILITY
UK.CAED/EW_EA-17772.INSTALLATION,Linden Foods Burradon EPR/ZP3934WT,United Kingdom,Burradon,-1.5753341,55.050395,6.5,Disposal or recycling of animal carcases or animal waste with a treatment capacity exceeding 10 tonnes per day,8(a),functional,2019,2015-08-03,,UK.CAED/EW_EA-17772.FACILITY
UK.CAED/P0076_05A.INSTALLATION,Linden Foods Ltd.,United Kingdom,Dungannon,-6.8083,54.4903,6.4(a),Operating slaughterhouses with a carcass production capacity greater than 50 tonnes per day,8(a),functional,2019,1989-01-01,https://appsd.daera-ni.gov.uk/IPRI/docs/P0076-05A%20PPC%20Permit%20Variation%20V2%20Linden%20Foods%20Ltd.pdf,UK.CAED/P0076_05A.FACILITY
UK.CAED/P0086_05A.INSTALLATION,Linergy Ltd,United Kingdom,Dungannon,-6.8106,54.4936,6.5,Disposal or recycling of animal carcases or animal waste with a treatment capacity exceeding 10 tonnes per day,5(e),functional,2019,2008-01-01,https://appsd.daera-ni.gov.uk/ipri/,UK.CAED/P0086_05A.FACILITY
UK.CAED/P0066_05A.INSTALLATION,Linergy Ltd - Ulster Farm By-Products,United Kingdom,Crumlin,-6.2441,54.5886,6.5,Disposal or recycling of animal carcases or animal waste with a treatment capacity exceeding 10 tonnes per day,5(e),functional,2019,2005-01-01,https://appsd.daera-ni.gov.uk/IPRI/docs/P0066-05A%20Permit%20Variation%20V6%20Ulster%20Farm%20By%20Products.pdf,UK.CAED/P0066_05A.FACILITY
UK.CAED/EW_EA-13699.INSTALLATION,Ling Farm - EPR/HP3633KR,United Kingdom,DRIFFIELD,-0.48119443,54.106391,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2010-04-14,,UK.CAED/EW_EA-13699.FACILITY
UK.CAED/EW_EA-7450.INSTALLATION,Lingham Lane Pig Unit EPR/LP3637MT,United Kingdom,Lingham,-1.4074473,54.150464,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a),functional,2019,2007-10-19,,UK.CAED/EW_EA-7450.FACILITY
UK.CAED/EW_EA-17047.INSTALLATION,Lintz Hall Farm - EPR/CP3337MA,United Kingdom,NEWCASTLE UPON TYNE,-1.758283,54.89786,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2007-09-28,,UK.CAED/EW_EA-17047.FACILITY
UK.CAED/EW_EA-5554.INSTALLATION,Little Abbey Farm - EPR/QP3333UK,United Kingdom,Pinsley Green,-2.6173054,53.011862,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2007-09-28,,UK.CAED/EW_EA-5554.FACILITY
UK.CAED/EW_EA-5234.INSTALLATION,Little Acre Poultry Unit - EPR/BP3636MY,United Kingdom,WELLS,-2.7487153,51.178435,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2007-09-19,,UK.CAED/EW_EA-5234.FACILITY
UK.CAED/EW_EA-7227.INSTALLATION,Little Butterwick - EPR/QP3433UH,United Kingdom,STOCKTON-ON-TEES,-1.4068376,54.662911,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2007-07-27,,UK.CAED/EW_EA-7227.FACILITY
UK.CAED/EW_EA-10325.INSTALLATION,Little Hamar Farm - EPR/QP3030UD,United Kingdom,DRIFFIELD,-0.37431869,54.007467,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2007-08-30,,UK.CAED/EW_EA-10325.FACILITY
UK.CAED/EW_EA-16957.INSTALLATION,Little Horsted Poultry Farm EPR/SP3937VG,United Kingdom,Little Horstead,0.07881022,50.956416,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2014-07-08,,UK.CAED/EW_EA-16957.FACILITY
UK.CAED/EW_EA-22048.INSTALLATION,Little Lodge Farm Poultry Unit EPR/WP3134JB,United Kingdom,Essex,0.60906872,51.987768,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2018-09-21,,UK.CAED/EW_EA-22048.FACILITY
UK.CAED/EW_EA-7109.INSTALLATION,Little Ness Poultry Farm - EPR/JP3636WE,United Kingdom,Little,-2.8923227,52.774228,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2015-01-29,,UK.CAED/EW_EA-7109.FACILITY
UK.CAED/EW_EA-7167.INSTALLATION,Little Oxenbold Farm,United Kingdom,MUCH WENLOCK,-2.6176691,52.524441,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a),decommissioned,2019,2007-09-21,,UK.CAED/EW_EA-7167.FACILITY
UK.CAED/EW_EA-22088.INSTALLATION,Little Plowlands Farm Pig Unit EPR/QP3435YA,United Kingdom,Welwick,0.030109538,53.684523,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a),functional,2019,2018-03-27,,UK.CAED/EW_EA-22088.FACILITY
UK.CAED/EW_EA-18768.INSTALLATION,Little Rackenford Farm  EPR/YP3031LY,United Kingdom,Rackenford,-3.622638,50.956533,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2007-10-24,,UK.CAED/EW_EA-18768.FACILITY
UK.SEPA/300002577.Installation,"Little Skillymarno Poultry Facility, Strichen",United Kingdom,"Strichen, Aberdeenshire",-2.07756,57.57117,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2019,2013-10-31,https://beta.sepa.org.uk/publicregister/search,UK.SEPA/200002577.Facility
UK.CAED/EW_EA-20641.INSTALLATION,Little Sutton Farm - EPR/AP3336YS,United Kingdom,Little Sutton,-2.7199851,52.48997,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2017-12-20,,UK.CAED/EW_EA-20641.FACILITY
UK.CAED/EW_EA-10085.INSTALLATION,Little Westcott Farm EPR/BP3936ML,United Kingdom,Sheldon,-3.2624579,50.869077,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2007-07-25,,UK.CAED/EW_EA-10085.FACILITY
UK.CAED/EW_EA-7131.INSTALLATION,Little Willow Farm EPR/WP3234UN,United Kingdom,LUDLOW,-2.671221,52.324387,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2007-10-30,,UK.CAED/EW_EA-7131.FACILITY
UK.CAED/EW_EA-3155.INSTALLATION,Little Wratting Pork Processing EPR/AP3333HL,United Kingdom,Haverhill,0.47565566,52.101348,6.5,Disposal or recycling of animal carcases or animal waste with a treatment capacity exceeding 10 tonnes per day,8(a),functional,2019,2010-09-06,,UK.CAED/EW_EA-3155.FACILITY
UK.CAED/EW_EA-6505.INSTALLATION,Littlebeck Poultry Farm  EPR/TP3431HD,United Kingdom,Littlebeck,1.3710933,52.528834,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2011-03-02,,UK.CAED/EW_EA-6505.FACILITY
UK.CAED/EW_EA-18381.INSTALLATION,Littlehales Manor Poultry Farm EPR/GP3836NG,United Kingdom,Newport,-2.3735555,52.745803,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2014-06-13,,UK.CAED/EW_EA-18381.FACILITY
UK.CAED/NRW170200.INSTALLATION,Lixwm Poultry Farm EPR/MP3338WV,United Kingdom,Holywell,-3.24959,53.2383,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2019,,https://naturalresources.wales/permits-and-permissions/check-for-a-permit-licence-or-exemption/,UK.CAED/NRW170195.FACILITY
UK.CAED/NRW170202.INSTALLATION,Llandyrnog Creamery,United Kingdom,Denbigh,-3.33384,53.18043,6.4(c),"Treatment and processing of milk only, the quantity of milk received being greater than 200 tonnes per day (average value on an annual basis)",8(c),functional,2019,,https://naturalresources.wales/permits-and-permissions/check-for-a-permit-licence-or-exemption/,UK.CAED/NRW170197.FACILITY
UK.CAED/NRW170205.INSTALLATION,Llanfechain Site,United Kingdom,Llanfechain,-3.1921,52.77529,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2019,,https://naturalresources.wales/permits-and-permissions/check-for-a-permit-licence-or-exemption/,UK.CAED/NRW170200.FACILITY
UK.CAED/NRW170206.INSTALLATION,Llangefni Dairy EPR/BV8024IW,United Kingdom,Llangefni,-4.31274,53.24875,6.4(c),"Treatment and processing of milk only, the quantity of milk received being greater than 200 tonnes per day (average value on an annual basis)",8(c),functional,2019,,https://naturalresources.wales/permits-and-permissions/check-for-a-permit-licence-or-exemption/,UK.CAED/NRW170201.FACILITY
UK.CAED/NRW170207.INSTALLATION,Llangefni prepared meats,United Kingdom,Llangefni,-4.30711,53.24984,6.4(a),Operating slaughterhouses with a carcass production capacity greater than 50 tonnes per day,8(a),functional,2019,,https://naturalresources.wales/permits-and-permissions/check-for-a-permit-licence-or-exemption/,UK.CAED/NRW170202.FACILITY
UK.CAED/NRW170208.INSTALLATION,Llansantffraid Mill,United Kingdom,Llansantffraid Ym Mechain,-3.1562,52.7742,6.4(b)(i),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only animal raw materials (other than exclusively milk) with a finished product production capacity greater than 75 tonnes per day",8(b)(ii),functional,2019,,https://naturalresources.wales/permits-and-permissions/check-for-a-permit-licence-or-exemption/,UK.CAED/NRW170203.FACILITY
UK.CAED/NRW170209.INSTALLATION,Llanshay Farm,United Kingdom,KNIGHTON,-3.02624,52.33836,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),disused,2019,,https://naturalresources.wales/permits-and-permissions/check-for-a-permit-licence-or-exemption/,UK.CAED/NRW170204.FACILITY
UK.CAED/NRW170214.INSTALLATION,Llay Feed Mill EPR/AP3337HF,United Kingdom,"Llay, Wrexham",-3.01169,53.10032,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b),functional,2019,,https://naturalresources.wales/permits-and-permissions/check-for-a-permit-licence-or-exemption/,UK.CAED/NRW170208.FACILITY
UK.CAED/NRW170217.INSTALLATION,Llwyn-y-Gaer Poultry Farm EA/EPR/QP3937MD/V002,United Kingdom,Raglan,-2.86193,51.79917,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2019,,https://naturalresources.wales/permits-and-permissions/check-for-a-permit-licence-or-exemption/,UK.CAED/NRW170211.FACILITY
UK.CAED/NRW170218.INSTALLATION,Llyg Helyg Poultry Farm EPR/MP3138WC,United Kingdom,Flintshire,-3.33332,53.28072,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2019,,https://naturalresources.wales/permits-and-permissions/check-for-a-permit-licence-or-exemption/,UK.CAED/NRW170212.FACILITY
UK.CAED/EW_EA-7083.INSTALLATION,Llynclys Farm EPR/NP3737MZ,United Kingdom,Oswestry,-3.0696155,52.810519,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2007-12-06,,UK.CAED/EW_EA-7083.FACILITY
UK.CAED/NRW170219.INSTALLATION,Llysonnen Mill,United Kingdom,Carmarthen,-4.34929,51.85133,6.4(b)(ii),"Treatment and processing, other than exclusively packaging, of the following raw materials, whether previously processed or unprocessed, intended for the production of food or feed from only vegetable raw materials with a finished product production capacity greater than 300 tonnes per day or 600 tonnes per day where the installation operates for a period of no more than 90 consecutive days in any year",8(b)(ii),functional,2019,,https://naturalresources.wales/permits-and-permissions/check-for-a-permit-licence-or-exemption/,UK.CAED/NRW170213.FACILITY
UK.SEPA/300002014.Installation,Loanhead Poultry Farm,United Kingdom,Dunfermline,-3.5743,56.10595,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2019,2007-09-30,https://beta.sepa.org.uk/publicregister/search,UK.SEPA/200002014.Facility
UK.SEPA/300000184.Installation,Locher Works,United Kingdom,Bridge of Weir,-4.56638,55.84767,6.3,Tanning of hides and skins where the treatment capacity exceeds 12 tonnes of finished products per day,9(b),functional,2019,2004-12-22,https://beta.sepa.org.uk/publicregister/search,UK.SEPA/200000184.Facility
UK.SEPA/300001270.Installation,Lockerbie Creamery,United Kingdom,Lockerbie,-3.40799,55.11982,6.4(c),"Treatment and processing of milk only, the quantity of milk received being greater than 200 tonnes per day (average value on an annual basis)",8(c),functional,2019,2007-03-15,https://beta.sepa.org.uk/publicregister/search,UK.SEPA/200001270.Facility
UK.CAED/EW_EA-6492.INSTALLATION,Lockes Farm EPR/VP3232YZ,United Kingdom,Haverlingland,1.1909489,52.74077,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2017-06-14,,UK.CAED/EW_EA-6492.FACILITY
UK.CAED/EW_EA-13631.INSTALLATION,Lodge Farm Poultry Unit  EA/EPR/WP3538TL/A001,United Kingdom,LINCOLN,-0.7148684,53.272256,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2011-01-18,,UK.CAED/EW_EA-13631.FACILITY
UK.CAED/EW_EA-6256.INSTALLATION,Lodge Farm Poultry Unit - EPR/KP3835YD,United Kingdom,Lincoln,-0.67906268,53.071397,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2019-10-22,,UK.CAED/EW_EA-6256.FACILITY
UK.CAED/EW_EA-7433.INSTALLATION,"Lodge Farm, Leppington - EPR/EP3437MJ",United Kingdom,YORK,-0.82739442,54.049951,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2007-09-07,,UK.CAED/EW_EA-7433.FACILITY
UK.CAED/EW_EA-12907.INSTALLATION,Lodge Poultry Farm EPR/WP3537XU,United Kingdom,MELTON MOWBRAY,-0.98117395,52.792092,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2010-03-30,,UK.CAED/EW_EA-12907.FACILITY
UK.SEPA/300002733.Installation,"Logierieve Farm, Ellon",United Kingdom,Ellon,-2.13003,57.32905,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a)(ii),disused,2019,2018-10-24,https://beta.sepa.org.uk/publicregister/search,UK.SEPA/200002733.Facility
UK.CAED/EW_EA-19416.INSTALLATION,Long Cut Farm EPR/ZP3331RH,United Kingdom,Bletchingdon,-1.2341338,51.850541,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2016-09-01,,UK.CAED/EW_EA-19416.FACILITY
UK.CAED/EW_EA-6407.INSTALLATION,Longbelt Farm - EPR/YP3432MK,United Kingdom,NEWARK,-1.023314,53.161018,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2007-10-19,,UK.CAED/EW_EA-6407.FACILITY
UK.CAED/EW_EA-7415.INSTALLATION,Longfield Grange & New Moor Farm EPR/LP3439UW,United Kingdom,YORK,-1.1975331,53.984142,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a),functional,2019,2007-10-12,,UK.CAED/EW_EA-7415.FACILITY
UK.CAED/EW_EA-18340.INSTALLATION,Longwood Poultry Unit - EPR/EP3431KK,United Kingdom,Wigton,-3.3556309,54.869864,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2010-03-09,,UK.CAED/EW_EA-18340.FACILITY
UK.CAED/EW_EA-5994.INSTALLATION,Loomswood Farm - EPR/BP3932VM,United Kingdom,Woodbrige,1.2763371,52.130729,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2014-05-06,,UK.CAED/EW_EA-5994.FACILITY
UK.CAED/EW_EA-12829.INSTALLATION,Lopham Poultry Unit - EPR/BP3430KL,United Kingdom,Diss,1.2921902,52.607504,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2010-02-23,,UK.CAED/EW_EA-12829.FACILITY
UK.CAED/EW_EA-6507.INSTALLATION,Lost Lands Farm Poultry Unit - EPR/WP3438NR,United Kingdom,NORWICH,1.2011261,52.454684,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2013-07-08,,UK.CAED/EW_EA-6507.FACILITY
UK.CAED/P0423_13A.INSTALLATION,Lough Macrory WTW Sludge Treatment Plant,United Kingdom,Six Mile Cross,-7.11,54.63,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a)(i),functional,2019,2013-01-01,https://appsd.daera-ni.gov.uk/ipri/,UK.CAED/P0423_13A.FACILITY
UK.CAED/EW_EA-22009.INSTALLATION,Low Farm - EPR/DP3534JN,United Kingdom,Clayton-Le-Dale,-2.5003064,53.793795,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2018-09-27,,UK.CAED/EW_EA-22009.FACILITY
UK.CAED/EW_EA-16918.INSTALLATION,Low Farm EPR/NP3037JD,United Kingdom,Louth,0.019807922,53.462646,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2018-06-01,,UK.CAED/EW_EA-16918.FACILITY
UK.CAED/EW_EA-6140.INSTALLATION,Low Foulshaw Farm EPR/CP3830UJ,United Kingdom,KENDAL,-2.8144866,54.228256,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2008-01-31,,UK.CAED/EW_EA-6140.FACILITY
UK.CAED/EW_EA-7430.INSTALLATION,Low Grange Farm EPR/LP3737MF,United Kingdom,York,-0.71476662,53.858426,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2007-08-06,,UK.CAED/EW_EA-7430.FACILITY
UK.CAED/EW_EA-10067.INSTALLATION,Low Plains Farm EPR/BP3130UG,United Kingdom,PENRITH,-2.7992948,54.765881,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2007-10-26,,UK.CAED/EW_EA-10067.FACILITY
UK.CAED/EW_EA-10112.INSTALLATION,Low Road Farm - EPR/ZP3530UE,United Kingdom,Gainsborough,-0.62128604,53.500529,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2007-10-05,,UK.CAED/EW_EA-10112.FACILITY
UK.CAED/EW_EA-16913.INSTALLATION,Lower Bellamore Farm EPR/HP3834VC,United Kingdom,HEREFORD,-2.89667,52.059194,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2014-08-26,,UK.CAED/EW_EA-16913.FACILITY
UK.CAED/EW_EA-5968.INSTALLATION,Lower Cleeve Farm Poultry Unit - EPR/YP3331ZW,United Kingdom,Ross-On-Wye,-2.6033254,51.90552,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2013-05-01,,UK.CAED/EW_EA-5968.FACILITY
UK.CAED/EW_EA-16961.INSTALLATION,Lower Crundelend Farm - EPR/TP3831VA,United Kingdom,Worcester,-2.4115184,52.292943,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2014-10-20,,UK.CAED/EW_EA-16961.FACILITY
UK.CAED/EW_EA-6850.INSTALLATION,Lower Farm - EPR/JP3934YR,United Kingdom,Chesterfield,-1.5414642,53.239646,6.6(a),"Intensive rearing of poultry with more than 40,000 places for poultry",7(a),functional,2019,2017-08-04,,UK.CAED/EW_EA-6850.FACILITY
UK.CAED/EW_EA-6075.INSTALLATION,Lower Farm and Chicory Farm EPR/WP3937YN,United Kingdom,Suffolk,0.77838296,52.317266,6.6(b),"Intensive rearing of pigs with more than 2,000 places for production pigs (over 30 kg)",7(a),functional,2019,2018-07-23,,UK.CAED/EW_EA-6075.FACILITY
